0.151250	19.831063	M
22.750500	24.172375	S
35.470312	37.813938	S
39.047438	40.404250	S
40.743500	42.717062	S
51.921937	53.340438	S
58.544187	59.315125	S
61.974812	62.992432	S
63.269937	63.786500	S
63.855875	64.858063	S
72.629000	73.677500	S
74.564063	76.175250	S
91.794250	93.729285	S
93.744687	94.446250	S
94.446246	95.209460	S
95.255720	96.165397	S
96.643375	97.992500	S
100.814125	102.695188	S
104.992500	105.994750	S
105.994750	107.189688	S
117.288813	119.416562	S
121.976044	123.363712	S
130.109312	131.342813	S
132.144563	133.771250	S
135.197438	137.140187	S
138.836187	139.707375	S
143.292188	145.296562	S
147.748125	149.976125	S
153.136937	153.923250	S
153.961813	155.326313	S
157.060937	159.034500	S
159.450813	161.231625	S
174.892437	177.621543	S
182.270250	182.717375	S
183.480562	184.652375	S
193.911250	196.270263	S
199.384813	200.171125	S
201.828625	203.092938	S
203.755937	205.544500	S
210.771375	212.097375	S
212.128250	214.957500	S
214.957500	215.450938	S
218.711938	220.616125	S
228.155812	229.620563	S
229.620563	230.969687	S
230.969250	232.064063	S
233.567688	234.415750	S
236.851875	238.308875	S
239.611750	240.683375	S
240.683375	241.878312	S
252.162438	253.989563	S
256.687813	257.697687	S
257.697687	260.095312	S
262.415813	263.641563	S
263.818875	265.962049	S
267.087602	269.955438	S
267.087625	268.344187	S
272.283625	273.655875	S
273.655875	276.716478	S
276.793563	277.726375	S
278.034750	278.875063	S
280.794681	281.534771	S
282.436750	284.155937	S
290.215438	291.726437	S
293.337688	294.686812	S
298.048000	299.821155	S
304.099812	304.901563	S
314.476500	315.332187	S
325.500750	327.142802	S
329.139500	329.656000	S
329.656000	331.036000	S
333.325625	334.721000	S
347.803625	349.869750	S
353.284938	354.711146	S
355.651687	357.047062	S
358.627437	359.367563	S
359.575688	360.739813	S
361.094438	362.389577	S
370.206750	371.532750	S
371.640688	373.313610	S
373.313625	374.685875	S
383.274000	385.455688	S
388.046000	390.081250	S
391.931500	393.134125	S
401.167188	404.150688	S
405.330188	406.656187	S
407.157312	407.897375	S
407.195875	408.961250	S
408.961250	410.595632	S
410.765250	412.214562	S
412.291688	413.656187	S
416.647438	420.093437	S
423.223437	424.356688	S
429.360000	432.035125	S
436.629813	437.516375	S
442.473437	442.789562	S
443.221250	443.922813	S
446.320375	447.037312	S
447.037312	448.170625	S
450.452562	451.061562	S
451.639750	453.173938	S
460.975687	461.453688	S
462.047312	462.540687	S
469.571563	470.766500	S
473.958125	476.386528	S
478.306125	480.464731	S
487.734562	488.929500	
488.929500	491.049562	S
491.542937	492.822687	S
501.842532	502.335925	S
510.330438	511.371188	S
521.092562	522.040813	S
540.489125	543.071688	S
544.706063	545.022125	S
547.419750	551.513375	S
553.463813	555.013375	S
561.620188	562.784313	S
568.874620	570.586063	
571.835000	572.397750	S
573.161000	573.646687	S
574.309625	575.705063	S
576.591625	577.755688	S
579.690750	580.137875	S
590.715000	593.590535	S
593.598250	595.718313	S
599.696250	601.006875	S
601.006875	602.687500	S
611.113687	613.218313	S
613.249187	614.968313	S
615.006875	616.217250	S
623.548750	628.421000	S
640.216188	641.919937	S
655.464000	657.484951	S
657.469563	659.242664	S
659.250375	661.979438	S
673.766938	675.092937	S
676.264750	677.744937	S
680.558813	681.668937	S
688.830812	690.372687	S
695.607313	696.740563	S
700.117188	702.931063	S
703.956437	705.452000	S
711.141458	713.022520	S
715.489500	716.021438	S
723.653601	725.357349	S
725.434437	727.801187	S
738.470812	739.041313	S
745.663563	746.665750	S
761.005006	762.654789	S
784.340937	786.653750	S
791.973125	792.451125	S
792.936812	793.676875	S
796.367438	797.955500	S
798.279312	800.006188	S
