0.400375	19.164620	M
21.671187	22.854813	S
32.062875	33.385750	S
44.508562	45.796625	S
49.974250	51.540813	S
53.525188	55.022125	S
55.109160	56.205723	S
56.275375	57.128312	S
73.716750	74.656750	S
77.093625	77.424375	S
79.478313	80.923063	S
87.415750	88.703812	S
88.999750	90.688187	S
91.210375	91.924000	S
92.254754	93.072862	S
94.987562	95.562000	S
99.809187	101.166938	S
101.602063	106.719625	S
106.719625	108.738750	S
110.305375	110.914563	S
111.802312	113.212250	S
113.212250	116.589125	S
117.737938	118.939006	S
119.443813	122.037373	S
122.141813	124.961687	S
124.961687	125.797188	S
130.949500	131.593562	S
132.202812	133.107937	S
133.107937	134.134938	S
134.396000	137.494375	S
140.697188	143.395250	S
144.317750	145.031438	S
145.727688	147.137625	S
147.868687	149.922687	S
155.875750	156.833063	S
158.382250	159.008875	S
160.749562	161.115125	S
166.772250	167.468500	S
171.089052	171.959379	S
172.324938	173.003750	S
174.953313	175.475500	S
175.632187	175.962875	S
176.293625	177.111750	S
178.713125	179.670500	S
180.749687	181.776688	S
183.517313	184.474687	S
186.737562	188.669688	S
188.756687	191.506937	S
202.873437	205.658474	S
205.693312	207.729855	S
208.339063	211.768176	S
212.551500	212.899625	S
215.841312	218.887438	S
218.974500	219.409625	S
219.931875	220.784750	S
221.376625	222.316563	S
228.043313	229.453250	S
231.663875	234.153000	S
238.313187	239.166125	S
241.846688	242.699625	S
243.082562	246.737937	S
243.082562	246.041687	S
251.611813	252.952063	S
253.039125	256.085271	S
257.669250	258.626625	S
259.009563	260.280250	S
261.637938	262.821625	S
268.165437	268.600563	S
268.600563	271.994875	S
271.994875	273.265562	S
276.172438	277.721625	S
282.995812	285.136813	S
288.565938	288.879250	S
294.762625	295.441500	S
297.582500	298.348375	S
302.317063	305.224000	S
306.982062	308.653074	S
310.271875	310.846313	S
316.399000	317.130063	S
320.785438	322.265000	S
324.231938	325.763750	S
327.138838	328.044000	S
329.036125	329.976125	S
330.080562	331.560103	S
333.840375	334.449563	S
335.598437	338.017938	S
341.899625	342.456625	S
342.735125	344.562813	S
345.537562	346.338250	S
355.790000	357.165125	S
357.983250	359.776125	S
365.067750	367.957215	S
372.622187	373.214000	S
377.565625	379.445562	S
384.632687	385.328937	S
395.198500	395.894750	S
395.894750	396.765062	S
402.213312	403.135875	S
407.713813	408.253375	S
412.674688	413.788687	S
414.641625	416.121188	S
418.854000	419.846187	S
419.968000	421.151625	S
426.147312	427.574687	S
429.402375	430.620821	S
434.328438	435.146500	S
435.808000	436.817563	S
441.378062	442.091750	S
444.476437	445.677500	S
446.164875	446.913375	S
447.853313	449.298063	S
449.385063	450.133562	S
452.274563	452.640125	S
452.640125	455.390375	S
456.556562	457.287688	S
459.306812	460.090122	S
460.246812	461.778563	S
464.581000	465.277250	S
467.923063	469.333000	S
470.029250	473.510562	S
475.303437	476.765625	S
483.867500	484.737813	S
490.534187	492.901500	S
495.059875	495.895438	S
495.965062	496.417625	S
504.563875	505.260125	S
509.820688	511.248000	S
511.892037	514.346375	S
518.610937	519.289813	S
520.177563	521.778937	S
531.422187	533.058437	S
533.058437	534.746875	S
543.067188	543.763438	S
544.076750	545.347440	S
545.765188	548.323938	S
550.934938	554.868812	S
561.082937	562.109938	S
566.531250	568.167438	S
573.876813	575.217092	S
582.110063	582.928188	S
589.612313	591.091875	S
592.275500	593.528812	S
594.399125	595.930875	S
598.176312	598.855188	S
611.579375	613.824813	S
614.486313	615.304375	S
625.139125	626.462000	S
628.637812	629.560375	S
629.682188	631.823188	S
639.116562	639.569125	S
639.656187	641.118318	S
641.988625	643.624875	S
660.996625	662.772062	S
669.839125	670.256875	S
671.440563	673.477125	S
675.565875	676.679938	S
682.441500	685.574665	S
688.255250	688.847125	S
703.050875	705.801062	S
718.037875	718.403437	S
724.321688	725.609750	S
726.984875	728.325187	S  
743.085938	743.451437	S
743.764812	744.513250	S
746.828313	749.230437	S
749.439313	752.050308	S
752.137313	754.435006	S
776.419500	777.289813	S
780.510000	782.163625	S
784.182812	784.879063	S
791.789500	792.520562	S
798.247313	800.423125	S
800.927937	801.415313	S
803.643312	807.490188	S
807.733875	808.325687	S
814.592062	815.166500	S
828.778437	830.258000	S
842.285875	843.574000	S
858.630688	860.005750	S
866.951000	868.169437	S
869.701250	870.884875	S
871.998875	872.660313	S
872.730000	873.287000	S
874.644688	877.986750	S
889.753563	890.362813	S
910.084438	910.624063	S
911.320312	913.078369	S
916.507438	917.047063	S
921.938313	922.947875	S
923.017500	924.427437	S
927.090625	928.117625	S
929.701625	930.502313	S
938.370125	939.257812	S
941.172563	941.886250	S
942.756562	943.800943	S
961.346750	961.990812	S
961.990795	964.462526	S
965.524312	966.325000	S
979.606250	980.720250	S
984.619312	985.924813	S
986.464438	987.369563	S
989.493125	990.241625	S
993.461875	994.227750	S
994.227750	995.776938	S
998.857875	999.989312	S
1000.998875	1001.817000	S
1009.493313	1011.077312	S
1011.460250	1012.435000	S
1014.245250	1017.413250	S
1021.294937	1022.287125	S
1022.722250	1024.236625	S
1030.781500	1031.442937	S
1031.547375	1032.922500	S
1039.745875	1041.399500	S
1043.505688	1044.080125	S
1044.619750	1045.385611	S
1049.545750	1050.172437	S
1053.497063	1054.437000	S
1056.769500	1057.605000	S
1059.641562	1060.842634	S
1061.312625	1062.113312	S
1063.558063	1064.184688	S
1064.654687	1066.464937	S
1068.988875	1070.799188	S
1073.131687	1075.864500	S
1076.003750	1077.866250	S
1079.711313	1081.051625	S
1099.224062	1100.181454	S
1103.349438	1104.237187	S
1105.368625	1106.117062	S
1106.761125	1108.205875	S
1108.971750	1109.598401	S
1116.334750	1117.605438	S
1153.776250	1155.482062	S
1174.611875	1176.718063	S
1182.897438	1183.802563	S
1187.632000	1188.276063	S
1188.258633	1190.974062	S
1198.876625	1200.565063	S
1202.410187	1203.941937	S
1204.307500	1205.613000	S
1206.326625	1207.162125	S
1208.223937	1208.868000	S
1211.583437	1213.097812	S
1213.811438	1215.499875	S
1220.164875	1221.922937	S
1231.479125	1232.018687	S
1234.612312	1237.292875	S
1241.487875	1242.218938	S
1243.211125	1243.733313	S
1249.129375	1250.382625	S
1255.569812	1256.092000	S
1258.494062	1259.120750	S
1271.044250	1271.984187	S
1276.196563	1276.875438	S
1284.377625	1286.971250	S
1287.476000	1287.980812	S
1288.938187	1290.783250	S
1292.628375	1294.438625	S
1296.980000	1298.738063	S
1304.900000	1306.623250	S
1318.999313	1319.712937	S
1324.360500	1324.934937	S
1327.006312	1329.721750	S
1330.400562	1331.914937	S
1340.200500	1340.809688	S
1348.816718	1350.505154	S
1357.798500	1360.357250	S
1364.778500	1366.641063	S
1367.459125	1369.582750	S
1370.139750	1370.975250	S
1371.097125	1372.193750	S
1373.290313	1374.108438	S
1376.127625	1376.667187	S
1380.096313	1380.653313	S
1393.238250	1393.899688	S
1395.675187	1397.363625	S
1400.166062	1400.810125	S
1405.248750	1406.345375	S
1409.026000	1410.697000	S
1413.743187	1416.841563	S
1420.688375	1422.202750	S
1442.655438	1444.639813	S
1448.695563	1449.217750	S
1450.923562	1452.455375	S
1482.394625	1483.508687	S
1492.281563	1493.186688	S
1503.700250	1505.127625	S
1505.127625	1507.181562	S
1518.060688	1519.261750	S
1527.547250	1529.862320	S
1537.730063	1538.339313	S
1544.762313	1546.033000	S
1556.007000	1558.670188	S
1559.262000	1560.811187	S
1561.611875	1563.404750	S
1568.974875	1569.549250	S
1585.737375	1586.538063	S
1588.330937	1591.429312	S
1593.727000	1595.467625	S
1595.955018	1597.277917	S
1612.752375	1614.057812	S
1615.728875	1616.303312	S
1623.474813	1625.876875	S
1628.540062	1629.166750	S
1631.168500	1631.969188	S
1632.247687	1634.945688	S
1636.564500	1638.165937	S
1638.322563	1639.575875	S
1642.465312	1643.596750	S
1643.596750	1646.085875	S
1646.938813	1649.358313	S
1649.358313	1651.534125	S
1651.743062	1652.213000	S
1661.508125	1662.796188	S
1664.745750	1667.078188	S
1668.000750	1669.584750	S
1678.409875	1679.941687	S
1697.348187	1697.940063	S
1700.115875	1700.881750	S
1702.222062	1703.040188	S
1705.964438	1707.565875	S
1712.335250	1714.110750	S
1718.201250	1718.914937	S
1720.237813	1721.334437	S
1726.364937	1727.026375	S
1741.700125	1742.448625	S
1744.833312	1745.773250	S
1749.463438	1751.117062	S
1757.975250	1759.141500	S
1760.238125	1762.431313	S
1772.962313	1773.832625	S
1782.065938	1783.667312	S
1784.851000	1785.355750	S
1789.655188	1790.281812	S
1790.281812	1792.335812	S
1797.749250	1799.698750	S
1805.512563	1806.208813	S
1808.332437	1810.699687	S
1811.883375	1812.771125	S
1814.651000	1816.043500	S
1820.464813	1822.031375	S
1822.971313	1824.572750	S
1834.651125	1835.939250	S
1837.958375	1838.498000	S
1850.473688	1851.361437	S
1852.179562	1853.119500	S
1858.515500	1859.455500	S
1860.134313	1861.405000	S
1861.892375	1862.745322	S
1863.006437	1864.050814	S
1865.217063	1865.530375	S
1866.383313	1867.462500	S
1870.543437	1871.204937	S
1879.142312	1880.082250	S
1881.265875	1882.849896	S
1884.607937	1885.878637	S
1899.438375	1900.482750	S
1905.600250	1906.192063	S
1906.192063	1907.410562	S
1933.154875	1933.764076	S
1933.833687	1934.825875	S
1935.295875	1937.297625	S
1939.978188	1940.900750	S
1952.545750	1953.450875	S
1955.661500	1956.949625	S
1961.962687	1963.059313	S
1965.531062	1966.279500	S
1968.176813	1969.482313	S
1971.988875	1972.876625	S
1977.193438	1979.404063	S
1990.927187	1992.406750	S
1992.963750	1994.182250	S
1995.992500	1998.412000	S
2010.422562	2011.501750	S
2012.076188	2013.990875	S
2018.168500	2019.352118	S
2031.902250	2034.182500	S
2037.663812	2038.099000	S
2043.303562	2044.313125	S
2046.053750	2046.541187	S
2061.615250	2062.207063	S
2064.661375	2065.462088	S
2071.606625	2074.200188	S
2077.420375	2077.890375	S
2080.066188	2080.379500	S
2085.636312	2087.185500	S
2087.272500	2087.707687	S
2089.866063	2091.798188	S
2096.759062	2098.203812	S
2100.066313	2100.501500	S
2104.609437	2105.096812	S
2107.203000	2107.812250	S
2109.291813	2110.144750	S
2115.958500	2116.654750	S
2118.169125	2118.673938	S
2119.962000	2121.006438	S
2139.439937	2140.902125	S
2145.462625	2148.961313	S
2149.187625	2150.702000	S
2151.885625	2153.243375	S
