2.432375	19.748246	M
33.768437	35.538250	S
39.457875	40.574438	S
58.260375	58.723625	S
65.517698	70.957710	S
91.387438	95.532813	S
96.958117	97.706438	S
110.427500	112.375443	S
114.893500	115.653688	S
119.882188	121.984547	S
121.996425	126.545625	S
128.980562	129.420000	S
129.823875	131.843063	S
132.650750	133.363438	S
141.772875	142.758750	S
151.750188	153.258688	S
157.083313	158.282938	S
160.337813	160.955437	S
162.701492	163.734857	S
167.084375	168.699750	S
174.745563	176.954799	S
180.601250	182.727375	S
191.802000	192.467125	S
195.389062	196.030500	S
198.643563	199.201812	S
206.732313	208.810939	S
212.552437	214.429125	S
213.086938	213.502625	S
215.890062	218.241875	S
218.918937	220.605562	S
234.799438	235.452750	S 
239.954438	243.470250	S
245.406313	246.047687	S
247.805625	250.537500	S
259.540813	261.358125	S
262.605313	263.436735	S
264.078125	265.883562	S
268.959875	273.069595	S
273.877313	274.970062	S
278.450188	280.516937	S
315.306875	317.444889	S
318.703937	319.713563	S
321.495187	324.060812	S
331.484375	332.078312	S
335.427813	338.124061	S
339.834437	340.333312	S
345.013188	345.678313	S
348.849688	349.538563	S
351.807250	353.600750	S
353.600750	354.277812	S
355.263688	357.271000	S
363.162375	363.732500	S
373.068438	373.745437	S
380.195063	383.437687	S
390.208000	393.177437	S
394.246438	394.816562	S
410.970312	413.690340	S
418.061375	418.322687	S
422.432375	423.061875	S
426.969688	430.711163	S
431.875187	432.516563	S
443.752937	444.406187	S
446.888688	450.083813	S
455.713813	456.379000	S
465.536750	466.582000	S
467.377813	468.921875	S
477.497625	479.386188	S
480.906563	482.391250	S
486.441562	488.092625	S
489.838625	491.940992	S
506.526875	507.144500	S
530.472437	531.078188	S
572.115812	572.650313	S
581.249812	581.891250	S
585.003187	585.490188	S
593.080063	594.980500	S
598.555750	599.304000	S
626.005188	626.682250	S
632.644875	634.664125	S
650.117062	650.639688	S
664.311000	666.068875	S
675.262250	676.485688	S
680.084625	680.927937	S
681.308063	685.453375	S
685.405875	689.266141	S
713.805562	715.361562	S
717.226375	719.008063	S
719.233687	720.255188	S
722.369438	724.044188	S
734.959875	736.337688	S
774.227750	775.534250	S
779.216375	780.819875	S
780.819875	783.551763	S
786.426187	787.340750	S
811.036875	814.861500	S
817.106437	821.631875	S
822.831500	823.472875	S
834.032250	836.942250	S
848.701250	850.672937	S
863.548437	866.315938	S
868.430187	870.283125	S
890.529250	891.333625	S
899.180000	901.248250	S
914.396687	915.775500	S
917.088750	918.467562	S
919.747938	922.571312	S
926.921300	928.333000	S
955.335625	956.057875	S
967.400625	968.221375	S
972.111750	972.916062	S
976.790000	978.365875	S
978.776250	979.744688	S
983.175438	984.045443	S
992.023125	992.778187	S
1005.631125	1006.271313	S
1007.486063	1007.797937	S
1023.638375	1027.495905	S
1033.717187	1035.260188	S
1039.856375	1040.365250	S
1045.240500	1045.946375	S
1046.898438	1047.637062	S
1052.939125	1058.585875	S
1059.242500	1059.849813	S
1066.202438	1066.727688	S
1068.943750	1069.551062	S
1080.647625	1081.287812	S
1085.194563	1085.933250	S
1090.201125	1090.841312	S
1105.631250	1106.172937	S
1107.633855	1108.257625	S
1118.418500	1120.207750	S
1120.749438	1121.422437	S
1123.950375	1124.590563	S
1129.252375	1131.895201	S
1139.544562	1140.069875	S
